track_id,track_name,artists,album_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,mood,energy_valence,energy_minus_valence,dance_energy,acoustic_energy,mood_score
track_658,The Four Seasons: Spring,Antonio Vivaldi,The Four Seasons,45.0,0.3879927217969242,0.4309870569159832,8.983017627779507,-11.706308280370983,0.9919889467922116,0.0458294339932987,0.4879206842204841,0.1359990282756587,0.1929785445015687,0.5577824308677513,66.60344616558686,4.066157310306751,classical,chill,0.240397008279135,-0.12679537395176804,0.1672198412720782,0.27763318451986485,0.46880690596097274
track_659,Moonlight Sonata,Ludwig van Beethoven,Piano Sonatas,45.0,0.2761504244890005,0.3450169688205619,5.802543171529071,-11.79992479984528,0.0083699392305902,0.0529676065561143,0.4907328719106607,0.0280972276664949,0.3601618935225157,0.6332641333415254,74.65997888319055,4.101740669097849,classical,chill,0.21848687174827322,-0.28824716452096355,0.09527658239570641,0.3214217039434355,0.4396558713294789
track_660,Kids,MGMT,Oracular Spectacular,63.0,0.5463328334268606,0.5355046771253201,-5.677234704299372,-7.873530706686683,0.996639720785396,0.0695093369525561,0.0930079407352598,0.0627907575231741,0.2314193489906622,0.6344274036406985,135.3955401030672,12.178048657822671,indie,happy,0.3397388419460674,-0.09892272651537837,0.2925637875672123,0.04320175346173359,0.5783222146219337
track_661,The Four Seasons: Spring,Antonio Vivaldi,The Four Seasons,45.0,0.3868894000427553,0.4343487565507082,8.895880868718395,-11.930226069620534,1.0025044250471074,0.0502953192128585,0.4937112439878856,0.1380837319028842,0.1913079156009878,0.5576449543642737,64.85939306798625,3.8357359696447295,classical,chill,0.24221239252489873,-0.12329619781356554,0.16804492983122027,0.27926837906664415,0.46942942872374854
track_662,Take Five,Dave Brubeck Quartet,Time Out,45.0,0.348794779102755,0.587772439829793,9.19969655681808,-7.159158301586716,0.0153668883193034,0.0586710856087939,0.500430066516991,0.1375502088237476,0.2343953698489355,0.5322672570540832,135.6947401564481,3.923932873040953,jazz,chill,0.31285202432019005,0.055505182775709816,0.20501195831312002,0.20629106535611358,0.4938770685013977
track_663,Symphony No. 5,Ludwig van Beethoven,Beethoven Symphonies,45.0,0.2498181332570877,0.3297080692268336,10.049922750735382,-11.94942164434449,-0.0211263671979046,0.0606841235825458,0.4876180447994236,0.1344504852914768,0.2284450046038265,0.1754316064363727,79.08238777305615,3.9741066306314656,classical,sad,0.0578412162394982,0.1542764627904609,0.08236705437404622,0.326846440728442,0.24403050331972548
track_664,Kids,MGMT,Oracular Spectacular,63.0,0.5322347238648449,0.5334253071101615,-5.6144835299307765,-7.704870995942169,1.0540252071503071,0.0728662900000824,0.1033273018478856,0.0642082573052438,0.2357737256526806,0.6345824288923,133.92991661892208,12.10521338519114,indie,happy,0.3385023270185873,-0.10115712178213854,0.2839074710322969,0.04820990412681287,0.573530980849422
track_665,The Sound of Silence,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",45.0,0.4762745798684102,0.3299761907458518,5.040382628780285,-11.822075355947891,-0.0259752570969569,0.0808671690667727,0.4906246739405024,0.1075753370148024,0.0877027126640573,0.356288335750608,100.8764828932754,4.064929623754647,folk,chill,0.11756666783816472,-0.02631214500475615,0.15715927161405896,0.32873021294768984,0.3843905654845218
track_400,Iron Man,Black Sabbath,Paranoid,63.0,0.4196509959584204,0.9557040147341349,-0.2000874572226404,-3.167832033417659,-0.03805114960347668,0.11468649184560643,0.012495043828813873,0.030962191413477624,0.15700596051054727,0.26296354844373676,174.9478233051333,3.981441968817525,metal,angry,0.2513153189764134,0.6927404662903982,0.4010621416246406,0.0005534802773374778,0.5177919225852613
spotify:track:9v5dUaW39y6pXDWUGcrs3I,Bad and Boujee,"Migos, Lil Uzi Vert",Culture,82.0,0.8121870732789969,0.8346099465359867,5.961807601032732,-3.2919641501141017,0.9936260439279796,0.1974900260361352,0.09787890887141734,0.026020189045963326,0.14629089947010218,0.42621940222673,96.74195426325804,4.006915734534378,hiphop,angry,0.3557269525050514,0.40839054430925675,0.6778594098066031,0.016188197971242994,0.664526866835187
track_450,Chop Suey!,System of a Down,Toxicity,50.0,0.4152725504233886,0.9082098093813877,6.309778029837935,-5.58276550906982,-0.03673554547490515,0.052459331088108824,0.023888411124076945,0.13641400432921955,0.18928829074798095,0.23192277787248905,144.71626574405508,2.991020693878305,metal,angry,0.21063454188277522,0.6762870315088987,0.3771546038613485,0.0021927218106548006,0.4898138190904285
track_419,Lost Night,Chris Banks,Night Chronicles,81.0,0.69441118368535,0.8254557480274847,5.905024327129598,-4.164154761038964,1.0419207971752011,0.091863740024243,0.02411108459464119,0.014405185105307304,0.20162709403421974,0.4143586171231489,115.50371075307156,3.007719102861873,pop,angry,0.342034702249023,0.41109713090433575,0.5732057030676416,0.004208451224817685,0.6217035263631099
spotify:track:FmkEn2VALR4atWv5inMkGN,Midnight Wave,Drew Stone,A Wave Collection,81.0,0.8076232922488795,0.8023942940509836,7.1022543677046315,-4.924318369759406,-0.002443930754882396,0.18223250151471732,0.12374349928702022,0.0392238176450012,0.18082867024061922,0.45131962064565523,96.89439897074791,3.986613430002966,hiphop,angry,0.36213628839932827,0.3510746734053284,0.6480323214431709,0.024452421533213236,0.663533124148221
track_453,Enter Sandman,Metallica,Metallica,45.0,0.2910892689517321,0.823211973790827,3.9156072477557102,-4.894411482800587,0.0022546610148969034,0.08601260283112848,0.09521576955400189,0.12641818368870555,0.09720872829497568,0.11308651921374749,133.42921061580338,4.975051188334116,metal,angry,0.09309417669108336,0.7101254545770795,0.23962817164308428,0.016833007963439464,0.3795249805082667
track_453,Enter Sandman,Metallica,Metallica,45.0,0.30175088205119466,0.8283077058427949,3.7400095748279716,-4.874295572287528,0.02471316264205458,0.08848095220150297,0.101761323857241,0.12411568645005752,0.10055314404186645,0.11631824759218212,134.886722676592,4.994111119759819,metal,angry,0.09634730081073457,0.7119894582506128,0.24994258084786483,0.017471635149524035,0.38554487540506965
spotify:track:TwsnRWqUdbweGoFRz3Mtmt,Fire Heart,Casey Page,The Heart Collection,84.0,0.7285121422715016,0.7689719728334091,5.969332366030037,-6.384457029536917,1.002645343356784,0.10838062380071553,0.19920207276684626,0.031337142158375055,0.08118271097113512,0.4961555469847672,96.24399300720357,4.055101416868558,pop,angry,0.38152970979711565,0.2728164258486419,0.5602054192756099,0.04602126187882017,0.6477074533253802
spotify:track:4nBve8lWdbPq8yXtBQkJcq,Neon Sky,Alex Chase,Our Sky EP,88.0,0.7382397193641438,0.8318036491955609,9.032854654131977,-4.1840751703056265,0.0039026105556255212,0.03772194448764737,0.08097776699795284,0.031749172340367886,0.20418561542636657,0.41977594080999836,109.95239949993245,3.956995797829568,pop,angry,0.34917115941025645,0.4120277083855626,0.6140704925482016,0.013620164905347804,0.6389233868919107
spotify:track:xZATJnqaHIRsy1W8DbZMUO,Open Shadow,Taylor Page,Your Shadow Diaries,53.0,0.4971899886915389,0.8037080254443135,9.096754409642923,-5.705196988844896,-0.0011280643600536885,0.04759842933548527,0.0016656192047497932,0.13615301200114557,0.1278688057638495,0.45631776551721265,112.30774291529474,4.074105873263774,rock,angry,0.3667462502990002,0.3473902599271009,0.39959558408195733,0.00032694768255820913,0.5727965104476408
track_401,Breaking the Law,Judas Priest,British Steel,45.0,0.3862219300900675,0.8227939327297993,10.179567892680247,-4.32624960250802,0.025557990301575656,0.08258251365196183,0.03218847718353311,0.13788094286999264,0.3175867508628558,0.4568078153476001,153.53959619520398,4.923206316687787,metal,angry,0.3758586988915599,0.36598611738219916,0.3177810607653002,0.005703993453110489,0.545427884985
spotify:track:qWxQFaa9LSGUSbsKbbt4ma,Anti-Hero,Taylor Swift,Midnights,80.0,0.7392617359778597,0.7774337080315126,8.981586372395704,-5.5310744742950675,0.999598240445653,0.07480600837290537,0.2689967649473197,0.008734832764632154,0.05861401842284932,0.41908773084994705,128.5094558940685,2.9947266802527883,pop,angry,0.32581292858518685,0.3583459771815655,0.5747269926070805,0.059869612525843746,0.6226437255427906
spotify:track:idyVF0a6Zb0BI2SteoVNau,God's Plan,Drake,Scorpion,68.0,0.8574226202596366,0.773930718937293,8.89027387426656,-5.0155344901448204,1.000912656557902,0.0785090492979455,0.03193925586815136,0.03888691289860769,0.25119606696166447,0.43563641069837067,89.9112304598743,5.020439324044646,hiphop,angry,0.33715240052705187,0.33829430823892237,0.6635857049306382,0.007220484611790823,0.6636605660384272
spotify:track:qKqKUc7paB82KvAVdA2dCB,Rising Wave,Chris Cole,Wave Chronicles,76.0,0.8427508444155525,0.8032420040134951,3.8813604183895816,-6.668475894555795,1.037325024599144,0.2002401259663263,0.0569180005829386,0.020685117715477323,0.18449947186771645,0.3427411732909676,98.26438233964559,4.009762223125964,hiphop,angry,0.27530410689217344,0.4605008307225275,0.6769328771524136,0.011199071730257715,0.6308943238451012
spotify:track:qWxQFaa9LSGUSbsKbbt4ma,Anti-Hero,Taylor Swift,Midnights,80.0,0.7318583236185572,0.7774087849732165,9.080586181079372,-5.545099306618932,0.9970851920296514,0.07412366995160895,0.2694440011617723,0.00564777922060957,0.05527426510235323,0.4289095475456439,128.34878263927473,2.978366165177948,pop,angry,0.3334380502208711,0.3484992374275726,0.5689530901368376,0.059975867600276955,0.6243439515957897
track_428,Breaking the Law,Judas Priest,British Steel,45.0,0.3770159055922525,0.8330520084633083,10.289869057042468,-4.205329912180081,0.0030524412071716986,0.0811744553356694,0.03502677396089537,0.13597435651207251,0.3125601197720411,0.4585906479211388,154.28221152357423,5.032965317464991,metal,angry,0.3820298603131945,0.3744613605421695,0.314073857376239,0.005847649562781173,0.5464566333851237
track_418,Holy Wars,Megadeth,Rust in Peace,52.0,0.26407831150592626,0.9340651436136339,1.3008482195926967,-4.563949669697385,1.0228633075340936,0.07672494427173931,0.03815277528431596,0.14092735033232207,0.26697386502626375,0.14724074427582798,179.08010120954143,3.982227385037441,metal,angry,0.1375324469477796,0.7868243993378059,0.24666634596202897,0.0025155977591126704,0.41833933424619923
spotify:track:FmkEn2VALR4atWv5inMkGN,Midnight Wave,Drew Stone,A Wave Collection,81.0,0.8108476211972775,0.8027598548042743,7.0995302322704505,-4.879484774135189,-0.017708749083790762,0.18054955192459354,0.12781199825543121,0.03533243996191431,0.18345485476225448,0.45072363566529255,96.96866565150613,3.979524281943652,hiphop,angry,0.36182284032352485,0.3520362191389817,0.6509159186607176,0.0252096570936571,0.6643716970665825
spotify:track:LEIGccreTJ8B8RHbAFANaw,Wild Light,Jamie Banks,The Light Diaries,81.0,0.5686612608746247,0.762374754173449,6.0358670031106705,-5.656427531225293,0.017316969959237483,0.07928145592661118,0.07937747176581327,0.043065644777091995,0.09888271605716865,0.4689550180612404,107.95874245689772,12.29551688711229,pop,angry,0.3575194666128435,0.2934197361122086,0.4335329889672555,0.018862091241441486,0.5868928117389183
track_414,Lost Night,Chris Banks,Night Chronicles,81.0,0.6585338313878264,0.834916614653813,5.949641394382947,-4.343272145581637,0.994745523339629,0.09255148459835381,0.023234157530791055,0.02124168421686448,0.20633120947992978,0.4026931380114301,113.27130539550699,2.982830287802103,pop,angry,0.33621519153282386,0.43222347664238286,0.5498208371373289,0.0038355733808495937,0.6091123890170638
spotify:track:xZATJnqaHIRsy1W8DbZMUO,Open Shadow,Taylor Page,Your Shadow Diaries,53.0,0.5026173006175064,0.8005052339321679,9.035843158339233,-5.728041485695307,0.011986351943415404,0.05019181109343165,0.0,0.13709831218124746,0.12432823460115285,0.4478582717145986,112.86259965355912,3.975926925823224,rock,angry,0.35851289056735114,0.3526469622175693,0.40234777980917175,0.0,0.5700800690507417
spotify:track:NGrZVbJoHW8XgRp1JYLp6P,Rather Be,"Clean Bandit, Jess Glynne",New Eyes,69.0,0.7546725453636258,0.7310434774686955,4.152542220611162,-4.208672521688165,-0.013779769738558144,0.032114391849522965,0.06893036050643554,0.13462756600562004,0.11470164379665113,0.3703789043576835,116.88790414123362,4.03125391058061,electronic,angry,0.2707630822226863,0.36066457311101197,0.5516984419127768,0.018539270058640075,0.5938663685927698
track_415,Holy Wars,Megadeth,Rust in Peace,52.0,0.27409796168673606,0.9181251771045461,0.7853545533502693,-4.51181148241039,1.0662442068131879,0.07467848099835896,0.0394917955170947,0.1361752331265561,0.26910640779130296,0.1687865803899691,177.93260438798464,4.0794521376442106,metal,angry,0.1549672090134111,0.749338596714577,0.2516562396176296,0.0032333837637856084,0.42518157379337224
spotify:track:EXf3Lx87EcR0UiAMiSmcke,Lost Night,Chris Banks,Night Chronicles,81.0,0.6636231748798299,0.8267135279461078,6.15518110747617,-4.18382166330149,0.9787580257994754,0.09279564792804179,0.023865472786259303,0.017090385191878846,0.19828760430137637,0.41702589415744107,113.767517174742,3.0282404663121176,pop,angry,0.34476094820377823,0.4096876337886667,0.548626256131701,0.004135563583029049,0.6139113685107578
track_418,Holy Wars,Megadeth,Rust in Peace,52.0,0.2668325598197615,0.9300483187804726,1.0481642716071697,-4.605913542576832,1.0322818186105374,0.0751850588954299,0.036769220813120486,0.13782277486913558,0.2676665072911489,0.14901465974006137,176.90448503999696,4.021229803346514,metal,angry,0.13859083376488823,0.7810336590404112,0.24816717365625907,0.0025720688130098177,0.4186701274760948
track_511,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.4526631563759245,0.5006752223098626,3.898248687947823,-6.631373826253745,0.9627428152155261,0.06460318361229359,0.13485669114080984,0.0029799097019896905,0.2252574315958262,0.42283566224840424,122.61503945899577,4.033989669444677,country,relaxed,0.21170333919675777,0.07783956006145837,0.22663722645000012,0.06733728732391239,0.4551357785050979
spotify:track:BqeLE7ROoEDgK1ZJGhdE71,HUMBLE.,Kendrick Lamar,DAMN.,70.0,0.6846246227528359,0.3320318112916894,10.006381875902722,-5.732812186432449,0.9993648249631948,0.20037411088339765,0.14363872222972066,0.022867846086264448,0.15072017188068385,0.4931269329836535,96.89783902387127,4.002214618925382,hiphop,relaxed,0.163733828755278,-0.1610951216919641,0.22731715354751364,0.09594609711616266,0.502247703406819
spotify:track:SD73p2Y00OjfHpjwgeFlvT,Open Voice,Quinn Voss,A Voice EP,77.0,0.6167584259884334,0.5382986776365487,0.9011202403165861,-5.540292852759992,0.9654135273061382,0.10893931621630207,0.03091808712981886,0.02572175217732158,0.18912175568737255,0.49438477526330576,108.5819209012262,4.00291401538376,pop,relaxed,0.2661266707678798,0.04391390237324294,0.3320002451307729,0.014274921712785773,0.5442710411928169
track_482,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.4489218728534906,0.5014867759183655,3.9469813737080877,-6.805207101128698,0.9832056137565306,0.06615729619409386,0.15069358578628783,0.0021212576018109965,0.24016966420452904,0.42112823174532515,122.60295563497674,3.9817204064500107,country,relaxed,0.2111902391861654,0.08035854417304039,0.22512838265653143,0.07512274529874471,0.45357388732968695
track_477,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5477626041712275,0.5169617108648361,4.01226426349648,-8.169309202785627,1.0129038330451916,0.07984317056919996,0.4956148436117436,0.003281980374359843,0.18676072663559196,0.5703980835935185,143.10251396297926,3.989198683143697,country,relaxed,0.29487396916852915,-0.0534363727286824,0.28317229300013574,0.23940094612820845,0.5475765279482265
track_488,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.4565056618029207,0.5008753147088789,4.317273827394372,-6.793956475325349,1.026227728399703,0.06487334445003269,0.13145276736104308,0.008777576108444067,0.23116175979466194,0.42781219993152564,121.31511320655072,4.005040596068255,country,relaxed,0.21428057027700073,0.07306311477735328,0.22865241702192293,0.06561132113972758,0.4583391729261501
spotify:track:dFsaQT8e8RWa3Qz5gbKte6,Broken Echo,Skylar Page,Your Echo Sessions,74.0,0.6762874448020936,0.5209903818771255,6.927094392764762,-6.983588621137115,1.0174189115135994,0.19793539813393807,0.129810510290603,0.04504354107009693,0.14684284841837744,0.48109215833933555,113.76651556011194,4.966843655346749,pop,relaxed,0.25064438729130095,0.03989822353778999,0.3523392541261482,0.06218048296263721,0.5516202113394999
spotify:track:dFsaQT8e8RWa3Qz5gbKte6,Broken Echo,Skylar Page,Your Echo Sessions,74.0,0.6740835279502184,0.5189536373188204,6.970022353387062,-6.950609493313989,0.9847394427772985,0.19908994291549165,0.146262357998722,0.04413602584854356,0.14906373199022555,0.4829103549905382,113.74598329078647,4.973861696483359,pop,relaxed,0.25060808522126254,0.03604328232828219,0.34981809868646857,0.07035897531245776,0.5510752915769269
track_489,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.44262965359131556,0.5045088103457143,4.044222124598548,-6.474312319205675,0.9762924919406528,0.06607544092463884,0.13598266365180522,0.008942016278441151,0.23381320169127792,0.4265562049462412,123.25165579641777,4.020669882375875,country,relaxed,0.21520136350301083,0.07795260539947307,0.22331055995709023,0.06737821178519157,0.45476402115960546
track_489,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.44537725145259244,0.4990937690286557,3.853930071439227,-6.627850356721132,0.9823831472178243,0.06803589045314762,0.14323688845390742,0.008539113082828762,0.2322703793444954,0.4278940038868081,123.06688924141297,4.009572351164682,country,relaxed,0.2135592311446293,0.07119976514184762,0.2222850110670977,0.07174824993150963,0.4544989076990977
spotify:track:1mXfVl2Lqem4YnM6lTOL5d,Drunk in Love,"Beyoncé, Jay-Z",Beyoncé,66.0,0.7867418555885968,0.46206362871022727,2.0211720841983807,-7.130220032354687,0.015379342098827128,0.16382551485092672,0.0,0.007727161551102967,0.2128463931264708,0.46003065651412306,81.60248022515479,3.9964329741230404,rnb,relaxed,0.21256343446686385,0.00203297219610421,0.3635247966514846,0.0,0.5586539078952965
track_485,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5324742375434487,0.5175677039474664,4.154602292072221,-8.255148294414726,0.9865114497716614,0.07920947658140114,0.4962754024614775,0.00828653397341906,0.18499801145739378,0.564676660137086,141.4685338840468,3.9758053867708543,country,relaxed,0.29225840245987544,-0.04710895618961952,0.27559146853654054,0.23941928188388575,0.540883246502109
spotify:track:8csaXOcJL2vBom63OEkbp2,Better Days,Nova Lane,Horizon,81.0,0.6236569094889185,0.5146130528854317,10.850374658513608,-3.4415563998172214,1.012411728849105,0.09961867227664428,0.06602812792794795,0.050935319741147365,0.09691241755738747,0.5961397495566089,121.97032794798834,4.006738832776715,pop,relaxed,0.30678129646568314,-0.08152669667117718,0.3209419861451857,0.03204919143863682,0.5799368885349486
track_489,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.43870982855986496,0.5026027442261158,3.9856853477923906,-6.508332578435029,0.9810972520776018,0.06736884807355827,0.1368490815466071,0.008022780973579845,0.23186387844033646,0.4250776133413221,122.85157376099079,3.995794917639809,country,relaxed,0.21364517497443627,0.07752513088479374,0.22049676375315694,0.06806835761645887,0.4524248171723231
track_515,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.44166718592702975,0.49867969352260105,3.8602145669929526,-6.489664941780295,0.9954022522944287,0.06596185467988076,0.12752411322744628,0.003392217927425443,0.231023211872857,0.43097382347503016,120.75180775813426,3.9444004446313397,country,relaxed,0.2149178942067916,0.06770587004757089,0.22025045691708084,0.0639304275264419,0.4544935932249013
spotify:track:8csaXOcJL2vBom63OEkbp2,Better Days,Nova Lane,Horizon,81.0,0.6214734313698236,0.5147157213592974,11.07277246297594,-3.437950467224363,1.0049309506182247,0.09902442674535576,0.06934105287507303,0.049660384602335,0.09706282239800149,0.5994387419425647,122.04542451080397,4.003797001982147,pop,relaxed,0.30854054446967694,-0.0847230205832673,0.3198821455331566,0.03365012282466663,0.5806322425957622
track_482,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.4420371997702919,0.5014809220913915,3.787763164663445,-6.737176168868194,0.9962606084455636,0.06570590885661055,0.1351425254469141,0.0,0.23827299484565576,0.41779740636683677,123.06240938308312,3.969801572449106,country,relaxed,0.2095174285922331,0.08368351572455474,0.2216732225395026,0.06737112717203628,0.4501743991052397
track_539,Fly Me to the Moon,Frank Sinatra,It Might as Well Be Swing,45.0,0.478959992801911,0.5518025053625359,4.940737839813048,-5.514173700936367,1.0077553227022686,0.03389816294515229,0.49336125682034043,0.13357764443108544,0.17409437841383787,0.4632899887563186,135.95939142970744,4.01507541255741,jazz,relaxed,0.25564457650511774,0.08851251660621734,0.26429132399651667,0.22112327925806705,0.4945447449518615
spotify:track:bVyow2FhYs2ghNfTVnB3hQ,Open Night,Morgan Banks,Your Night Collection,86.0,0.5805347824786247,0.5203293035598783,11.048582581337271,-5.8318671560940825,0.0007448345517930859,0.03339850652430509,0.13964528234702536,0.007687724717583883,0.11133374471500458,0.5705765421084332,112.32866721105069,3.9669907074499315,pop,relaxed,0.2968876947828846,-0.05024723854855495,0.3020692590593882,0.06698374983797509,0.5584898426549242
track_485,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5299043599992126,0.5164087796663979,4.060576273895125,-8.307578820326459,0.9977214997537497,0.07963004583018773,0.5022500534905663,0.009559297965513126,0.18643558221868042,0.5659753672811886,142.35251540161616,3.9954010226853476,country,relaxed,0.2922746487389199,-0.049566587614790714,0.2736472638870969,0.2428837162801199,0.5402840888121586
track_497,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5472183130324892,0.527397657375741,4.079642543247078,-8.059053604282871,1.0026438768728552,0.07967966851393728,0.5248401672576528,0.008295334766834684,0.1939374594269741,0.5558381415115784,143.63173752543318,4.019382939779571,country,relaxed,0.29314773371329206,-0.02844048413583744,0.28860165636643975,0.24804069254927466,0.5447200477271005
track_500,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5352507990078363,0.5200571378679613,3.851944688270439,-8.663943472507516,1.004286250252916,0.07735992546200517,0.47974439531897456,0.010573204152295313,0.1839634460134751,0.5555912328504876,142.04290471636878,4.012692201672577,country,relaxed,0.2889391863807566,-0.035534094982526354,0.2783609985735548,0.2302498981811929,0.5388288742029343
track_505,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.4466211967936741,0.49808544472428123,3.9573156127534492,-6.852920994220138,1.001385346626597,0.06515946547994797,0.12512215795557285,0.004310272334110043,0.23302484083573166,0.4246202888321526,120.94826823216043,4.004206432395562,country,relaxed,0.21149718540191548,0.07346515589212865,0.2224555174282679,0.06280063226540958,0.4532601079882477
spotify:track:q2Aapo0U0ZHgegCsC4hTYU,Fire Voice,Alex Banks,A Voice,61.0,0.6731319151255049,0.5253144343042356,9.021618290008902,-6.165648835105562,0.9867916874918126,0.08514755828122611,0.05885363455548479,0.027801595630766708,0.21391066110332227,0.5086193422596912,103.02358879648216,4.032289828843112,pop,relaxed,0.2671850820553421,0.016695092044544446,0.3536059112062813,0.027936970812222083,0.5629816417327986
spotify:track:BqeLE7ROoEDgK1ZJGhdE71,HUMBLE.,Kendrick Lamar,DAMN.,70.0,0.6835220415768567,0.33278922230736335,10.0272793320358,-5.671829964036886,1.0227608811083362,0.19874674268163026,0.14278257815805945,0.02438237605039383,0.14672407200048626,0.4968434003517959,95.53057598792311,4.019666369479227,hiphop,relaxed,0.16534412881162014,-0.16405417804443256,0.22746876864630342,0.09526607501379851,0.5036307393059845
spotify:track:1mXfVl2Lqem4YnM6lTOL5d,Drunk in Love,"Beyoncé, Jay-Z",Beyoncé,66.0,0.7883011465434021,0.4611256286093003,1.9335078136023864,-6.924838243409596,-0.0208300717869101,0.16436889513723996,0.0,0.007842055932942897,0.21094379168203964,0.46224369547291566,81.49232841093442,3.964309561128946,rnb,relaxed,0.2131524146456342,-0.0011180668636153746,0.36350586173325844,0.0,0.559725510734977
spotify:track:iXsjZYcAOai3jd9oemWXkL,Jolene,Dolly Parton,Jolene,50.0,0.5418751384346026,0.43025352899700886,11.17366722237874,0.554464408563805,0.9983803523455514,0.04875052586154535,0.16932059296845736,0.00782016271820862,0.16976485382063333,0.5548943550858705,107.02378795263692,3.9751918611631316,country,relaxed,0.23874525449621511,-0.12464082608886162,0.23314369058723047,0.09646981031191246,0.5135963422638317
track_482,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.44580695263686587,0.5001102497736922,3.947003758663021,-6.765548074226001,1.0004142443106387,0.06643439366090827,0.14148988324408393,0.0008213344216162926,0.23914427312579203,0.4200821970454951,124.14542139467146,3.9766561985528663,country,relaxed,0.21008741248990395,0.08002805272819713,0.22295262643407157,0.07072934239443457,0.4518080395413655
spotify:track:0hTtiNNsq5Is8Lhnsvik6s,Rising River,Casey Chase,Your River Sessions,73.0,0.7053693108340174,0.5085759705506178,-0.11088712389061632,-6.902836784054532,1.0029983696316787,0.09781023123111421,0.07932591261996594,0.01425122325846736,0.10049191829909943,0.4628608815738585,129.01784599311281,4.000505847176728,pop,relaxed,0.23539992207633964,0.045715088976759244,0.3587338818540308,0.03898265961945326,0.549327937044934
track_473,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5300223577506002,0.5203776968161723,4.199012794214381,-8.154586015645412,1.0036945517082296,0.07858832616580849,0.4898546990426079,0.008188785731206535,0.18844460897288334,0.5627053572512436,143.24767621822394,4.038512412794817,country,relaxed,0.29281931779252357,-0.0423276604350713,0.27581181378733466,0.23494523898023636,0.5402021592705292
spotify:track:FlUXSYF348jKXISeDaaeEP,Electric River,Skylar Ray,River Collection,75.0,0.6073664115047348,0.5351060569734323,9.909276143842273,-5.938236971886675,-0.002220802474384476,0.08481048823355646,0.2960541358707035,0.014243896459583629,0.11711476646792847,0.5372455993792872,142.83037871446206,3.985929448759429,pop,relaxed,0.2874833743101786,-0.0021395424058548995,0.3250054455984017,0.13763377457425457,0.5576399802951649
track_497,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5482679830085171,0.5284301949589263,4.129588771372225,-8.102920546657275,0.996171924477225,0.07938237275931986,0.5304388571713715,0.0078044829197357725,0.19262349433084983,0.5524789972418407,142.35023055892938,4.013841320698628,country,relaxed,0.29194658422321795,-0.024048802282914394,0.28972135715092795,0.2501389484625136,0.5440010522869693
spotify:track:6Fj8l02GyFLF2uOyxDjMCE,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5379633560432913,0.519337833113987,4.107842654546208,-8.273055423882525,0.9937110870736318,0.07865750345117808,0.49278952199660503,0.007664577026264341,0.18754778324832888,0.5618794010363645,142.13599468890476,3.9853548124513147,country,relaxed,0.2918052306056104,-0.04254156792237751,0.27938472362225114,0.23686527946161076,0.5419421171617292
spotify:track:0hTtiNNsq5Is8Lhnsvik6s,Rising River,Casey Chase,Your River Sessions,73.0,0.7041283938555093,0.5090066173533533,-0.07638951965103155,-6.846168668997831,1.0090658179799015,0.09838290900826688,0.07821164047781007,0.016083169394139188,0.10033721045408732,0.46591421210470424,128.77704241903695,3.988144035917947,pop,relaxed,0.23715341708026827,0.043092405248649046,0.3584060119388425,0.03840139792054336,0.5503061882045405
track_498,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5414489515736616,0.5179899170102011,4.081003156307952,-8.279377682588308,0.9910124385986662,0.07732540886321804,0.5073678062254666,0.013067898747884513,0.18425593019494863,0.5670030979010177,141.33012268458555,3.977176606172143,country,relaxed,0.2937018876262751,-0.04901318089081652,0.28046509749090137,0.24455639838508936,0.5446328997355658
spotify:track:8csaXOcJL2vBom63OEkbp2,Better Days,Nova Lane,Horizon,81.0,0.6196855007065305,0.5131683606646207,11.038421854625938,-3.520119834425606,0.9926061949597509,0.10061621016933953,0.07334152829233666,0.04999015591694499,0.09645409653952829,0.5964976144573809,122.37269884866896,3.9821005698416396,pop,relaxed,0.3061037029514511,-0.08332925379276024,0.3180029925252049,0.03570497644992036,0.5784552041942977
